name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,sl,tp,sm,st,gate,kn,kr,kb,h,w
sl-1.0|tp1.0|sm0|st0.5|tight|k333|h6|ew,0.3799362997291422,0.12725478443785376,25.268151529128847,0.9248569579186108,-0.4982861928502927,4,0.40572273279271637,0.3872707071504683,0.14492104439496223,0.8561526453269519,25.766253545328176,10,9,10,-1.0,1.0,0,0.5,tight,3,3,3,6,ew
sl-1.0|tp1.0|sm0|st0.55|breadth_tight|k333|h6|ew,0.3799362997291422,0.12725478443785376,25.268151529128847,0.9248569579186108,-0.4982861928502927,4,0.40572273279271637,0.3872707071504683,0.14492104439496223,0.8561526453269519,25.766253545328176,10,9,10,-1.0,1.0,0,0.55,breadth_tight,3,3,3,6,ew
sl-0.4|tp0.75|sm0|st0.5|multi|k333|h6|ew,0.36471444856598345,0.12725478443785376,23.74596641281297,0.9595349975435787,-0.5891632545611343,4,0.403073734723688,0.42994707245860775,0.10946879204181159,0.7175760875898878,25.501353738425344,10,9,10,-0.4,0.75,0,0.5,multi,3,3,3,6,ew
sl-0.4|tp0.75|sm0|st-1000000000.0|multi|k333|h6|ew,0.36471444856598345,0.12725478443785376,23.74596641281297,0.9595349975435787,-0.5891632545611343,4,0.403073734723688,0.42994707245860775,0.10946879204181159,0.7175760875898878,25.501353738425344,10,9,10,-0.4,0.75,0,-1000000000.0,multi,3,3,3,6,ew
sl-0.4|tp0.75|sm0|st0.55|multi|k333|h6|ew,0.36471444856598345,0.12725478443785376,23.74596641281297,0.9595349975435787,-0.5891632545611343,4,0.403073734723688,0.42994707245860775,0.10946879204181159,0.7175760875898878,25.501353738425344,10,9,10,-0.4,0.75,0,0.55,multi,3,3,3,6,ew
sl-1.0|tp1.0|sm1|st0.5|multi|k222|h6|ew,0.36994698527145053,0.12725478443785376,24.269220083359677,0.8288852764275836,-0.6383796731910625,4,0.4030643759744332,0.30315153430021347,0.2313782872941068,0.8679429042214997,25.500417863499855,10,9,10,-1.0,1.0,1,0.5,multi,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st-1000000000.0|multi|k222|h6|ew,0.36994698527145053,0.12725478443785376,24.269220083359677,0.8288852764275836,-0.6383796731910625,4,0.4030643759744332,0.30315153430021347,0.2313782872941068,0.8679429042214997,25.500417863499855,10,9,10,-1.0,1.0,1,-1000000000.0,multi,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st0.55|multi|k222|h6|ew,0.36994698527145053,0.12725478443785376,24.269220083359677,0.8288852764275836,-0.6383796731910625,4,0.4030643759744332,0.30315153430021347,0.2313782872941068,0.8679429042214997,25.500417863499855,10,9,10,-1.0,1.0,1,0.55,multi,2,2,2,6,ew
sl-0.3|tp1000000000.0|sm0|st0.55|multi|k333|h6|ew,0.37487863055568216,0.12725478443785376,24.76238461178284,0.8935467299506972,-0.5464340349232585,4,0.4025366413716971,0.39385930080060905,0.18995665121803595,0.8661995266604758,25.44764440322625,10,10,10,-0.3,1000000000.0,0,0.55,multi,3,3,3,6,ew
sl-0.3|tp1000000000.0|sm0|st0.5|multi|k333|h6|ew,0.37487863055568216,0.12725478443785376,24.76238461178284,0.8935467299506972,-0.5464340349232585,4,0.4025366413716971,0.39385930080060905,0.18995665121803595,0.8661995266604758,25.44764440322625,10,10,10,-0.3,1000000000.0,0,0.5,multi,3,3,3,6,ew
sl-0.3|tp1000000000.0|sm0|st-1000000000.0|multi|k333|h6|ew,0.37487863055568216,0.12725478443785376,24.76238461178284,0.8935467299506972,-0.5464340349232585,4,0.4025366413716971,0.39385930080060905,0.18995665121803595,0.8661995266604758,25.44764440322625,10,10,10,-0.3,1000000000.0,0,-1000000000.0,multi,3,3,3,6,ew
sl-1.0|tp0.75|sm1|st0.55|tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,0.55,tight,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st0.55|breadth_tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,0.55,breadth_tight,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st0.5|breadth_tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,0.5,breadth_tight,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st-1000000000.0|tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,-1000000000.0,tight,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st-1000000000.0|breadth_tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,-1000000000.0,breadth_tight,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st0.5|tight|k222|h6|ew,0.35626884925508473,0.12725478443785376,22.901406481723097,0.8061753596616904,-0.6906744930515393,4,0.40035290368268334,0.2868501313613149,0.22688281401661659,0.7495876524195786,25.229270634324866,10,9,10,-1.0,0.75,1,0.5,tight,2,2,2,6,ew
sl-1.0|tp0.75|sm0|st0.55|breadth_tight|k434|h6|ew,0.3213379395215823,0.12725478443785376,19.40831550837285,0.8323201013392212,-0.5773755420734833,8,0.39518053059907843,0.41117814406383124,0.025496255551107128,0.9256436735877518,24.712033325964377,10,9,10,-1.0,0.75,0,0.55,breadth_tight,4,3,4,6,ew
sl-1.0|tp0.75|sm0|st0.55|tight|k434|h6|ew,0.3213379395215823,0.12725478443785376,19.40831550837285,0.8323201013392212,-0.5773755420734833,8,0.39518053059907843,0.41117814406383124,0.025496255551107128,0.9256436735877518,24.712033325964377,10,9,10,-1.0,0.75,0,0.55,tight,4,3,4,6,ew
sl-0.4|tp1000000000.0|sm0|st0.5|multi|k333|h6|ew,0.3654872639267608,0.12725478443785376,23.823247948890703,0.9586799151951776,-0.5891632545611344,4,0.3920567368878465,0.39387342478029974,0.14492104439496223,0.7147249745977882,24.39965395484119,10,9,10,-0.4,1000000000.0,0,0.5,multi,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm0|st0.55|multi|k333|h6|ew,0.3654872639267608,0.12725478443785376,23.823247948890703,0.9586799151951776,-0.5891632545611344,4,0.3920567368878465,0.39387342478029974,0.14492104439496223,0.7147249745977882,24.39965395484119,10,9,10,-0.4,1000000000.0,0,0.55,multi,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm0|st-1000000000.0|multi|k333|h6|ew,0.3654872639267608,0.12725478443785376,23.823247948890703,0.9586799151951776,-0.5891632545611344,4,0.3920567368878465,0.39387342478029974,0.14492104439496223,0.7147249745977882,24.39965395484119,10,9,10,-0.4,1000000000.0,0,-1000000000.0,multi,3,3,3,6,ew
sl-1.0|tp1.5|sm0|st0.55|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,0,0.55,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm1|st-1000000000.0|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,1,-1000000000.0,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm1|st0.5|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,1,0.5,multi,2,2,2,6,ew
sl-1.0|tp1.5|sm0|st-1000000000.0|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,0,-1000000000.0,multi,2,2,2,6,ew
sl-1.0|tp1.5|sm0|st0.5|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,0,0.5,multi,2,2,2,6,ew
sl-1.0|tp1.5|sm1|st-1000000000.0|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,1,-1000000000.0,multi,2,2,2,6,ew
sl-1.0|tp1.5|sm1|st0.55|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,1,0.55,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm0|st0.55|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,0,0.55,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm0|st-1000000000.0|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,0,-1000000000.0,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm1|st0.55|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,1,0.55,multi,2,2,2,6,ew
sl-1.0|tp1000000000.0|sm0|st0.5|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1000000000.0,0,0.5,multi,2,2,2,6,ew
sl-1.0|tp1.5|sm1|st0.5|multi|k222|h6|ew,0.36165093848084306,0.12725478443785376,23.43961540429893,0.8157862252053759,-0.6383796731910626,4,0.3912611177225314,0.3145798364031659,0.13207884438122242,0.9329873509457374,24.320092038309678,10,9,10,-1.0,1.5,1,0.5,multi,2,2,2,6,ew
sl-1.0|tp0.75|sm0|st0.55|multi|k434|h6|ew,0.3175820760494936,0.12725478443785376,19.032729161163985,0.8190715365496523,-0.6034065287562338,8,0.3911428803749698,0.41117814406383124,0.025496255551107128,0.8852671713466653,24.30826830355351,10,9,10,-1.0,0.75,0,0.55,multi,4,3,4,6,ew
sl-1.0|tp1.5|sm0|st0.55|multi|k324|h6|ew,0.35615067996143757,0.12725478443785376,22.88958955235838,0.8434331514630953,-0.5534944532701611,8,0.390669622772749,0.3242998060165172,0.1371201393040955,1.2165157010699046,24.260942543331446,10,9,10,-1.0,1.5,0,0.55,multi,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st0.55|multi|k324|h6|ew,0.3540082749193032,0.12725478443785376,22.675349048144945,0.8407876711079839,-0.5534944532701611,8,0.3880761198840873,0.3242998060165172,0.1371201393040955,1.190580672183287,24.001592254465272,10,9,10,-1.0,1.5,1,0.55,multi,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st0.55|multi|k324|h6|ew,0.3536551193807811,0.12725478443785376,22.640033494292734,0.8377703973880022,-0.5534944532701611,8,0.3876511371615884,0.3242998060165172,0.1371201393040955,1.1863308449582979,23.95909398221538,10,9,10,-1.0,1000000000.0,1,0.55,multi,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st0.55|multi|k324|h6|ew,0.3536551193807811,0.12725478443785376,22.640033494292734,0.8377703973880022,-0.5534944532701611,8,0.3876511371615884,0.3242998060165172,0.1371201393040955,1.1863308449582979,23.95909398221538,10,9,10,-1.0,1000000000.0,0,0.55,multi,3,2,4,6,ew
sl-0.4|tp1.5|sm0|st-1000000000.0|multi|k333|h6|ew,0.3600122629080742,0.12725478443785376,23.275747847022043,0.9490469617153855,-0.5891632545611344,4,0.38700411284909864,0.39387342478029974,0.14492104439496223,0.6641987342103102,23.89439155096641,10,9,10,-0.4,1.5,0,-1000000000.0,multi,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.55|multi|k333|h6|ew,0.3600122629080742,0.12725478443785376,23.275747847022043,0.9490469617153855,-0.5891632545611344,4,0.38700411284909864,0.39387342478029974,0.14492104439496223,0.6641987342103102,23.89439155096641,10,9,10,-0.4,1.5,0,0.55,multi,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.5|multi|k333|h6|ew,0.3600122629080742,0.12725478443785376,23.275747847022043,0.9490469617153855,-0.5891632545611344,4,0.38700411284909864,0.39387342478029974,0.14492104439496223,0.6641987342103102,23.89439155096641,10,9,10,-0.4,1.5,0,0.5,multi,3,3,3,6,ew
sl-1.0|tp1.0|sm1|st-1000000000.0|breadth_tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,-1000000000.0,breadth_tight,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st0.55|breadth_tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,0.55,breadth_tight,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st0.5|tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,0.5,tight,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st-1000000000.0|tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,-1000000000.0,tight,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st0.5|breadth_tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,0.5,breadth_tight,2,2,2,6,ew
sl-1.0|tp1.0|sm1|st0.55|tight|k222|h6|ew,0.3531935580964496,0.12725478443785376,22.593877365859584,0.8003529665655145,-0.6906744930515393,4,0.3867140716687672,0.30315153430021347,0.2313782872941068,0.7044398611648401,23.86538743293326,10,9,10,-1.0,1.0,1,0.55,tight,2,2,2,6,ew
sl-1.0|tp1.5|sm0|st0.55|breadth_tight|k324|h6|ew,0.352645381400176,0.12725478443785376,22.539059696232222,0.8480715530221709,-0.5698805278680614,8,0.3864399670627766,0.3242998060165172,0.1371201393040955,1.1742191439701806,23.837976972334207,10,9,10,-1.0,1.5,0,0.55,breadth_tight,3,2,4,6,ew
sl-1.0|tp1.5|sm0|st0.55|tight|k324|h6|ew,0.352645381400176,0.12725478443785376,22.539059696232222,0.8480715530221709,-0.5698805278680614,8,0.3864399670627766,0.3242998060165172,0.1371201393040955,1.1742191439701806,23.837976972334207,10,9,10,-1.0,1.5,0,0.55,tight,3,2,4,6,ew
sl-0.4|tp1.0|sm0|st0.55|multi|k333|h6|ew,0.35966042023530287,0.12725478443785376,23.24056357974491,0.9511554345040245,-0.5891632545611344,4,0.38394268122679936,0.3867135338284433,0.14492104439496223,0.6362413971897827,23.588248388736474,10,9,10,-0.4,1.0,0,0.55,multi,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st-1000000000.0|multi|k333|h6|ew,0.35966042023530287,0.12725478443785376,23.24056357974491,0.9511554345040245,-0.5891632545611344,4,0.38394268122679936,0.3867135338284433,0.14492104439496223,0.6362413971897827,23.588248388736474,10,9,10,-0.4,1.0,0,-1000000000.0,multi,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st0.5|multi|k333|h6|ew,0.35966042023530287,0.12725478443785376,23.24056357974491,0.9511554345040245,-0.5891632545611344,4,0.38394268122679936,0.3867135338284433,0.14492104439496223,0.6362413971897827,23.588248388736474,10,9,10,-0.4,1.0,0,0.5,multi,3,3,3,6,ew
sl-1.0|tp1.5|sm1|st0.55|tight|k324|h6|ew,0.3505085139206614,0.12725478443785376,22.325372948280766,0.845425090709289,-0.5698805278680614,8,0.3838959545715732,0.3242998060165172,0.1371201393040955,1.1487790190581464,23.583575723213862,10,9,10,-1.0,1.5,1,0.55,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st0.55|breadth_tight|k324|h6|ew,0.3505085139206614,0.12725478443785376,22.325372948280766,0.845425090709289,-0.5698805278680614,8,0.3838959545715732,0.3242998060165172,0.1371201393040955,1.1487790190581464,23.583575723213862,10,9,10,-1.0,1.5,1,0.55,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st0.55|tight|k324|h6|ew,0.3501562711978161,0.12725478443785376,22.290148675996235,0.8422613885976517,-0.5698805278680614,8,0.3834790815619809,0.3242998060165172,0.1371201393040955,1.1446102889622227,23.541888422254626,10,9,10,-1.0,1000000000.0,0,0.55,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st0.55|breadth_tight|k324|h6|ew,0.3501562711978161,0.12725478443785376,22.290148675996235,0.8422613885976517,-0.5698805278680614,8,0.3834790815619809,0.3242998060165172,0.1371201393040955,1.1446102889622227,23.541888422254626,10,9,10,-1.0,1000000000.0,0,0.55,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st0.55|tight|k324|h6|ew,0.3501562711978161,0.12725478443785376,22.290148675996235,0.8422613885976517,-0.5698805278680614,8,0.3834790815619809,0.3242998060165172,0.1371201393040955,1.1446102889622227,23.541888422254626,10,9,10,-1.0,1000000000.0,1,0.55,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st0.55|breadth_tight|k324|h6|ew,0.3501562711978161,0.12725478443785376,22.290148675996235,0.8422613885976517,-0.5698805278680614,8,0.3834790815619809,0.3242998060165172,0.1371201393040955,1.1446102889622227,23.541888422254626,10,9,10,-1.0,1000000000.0,1,0.55,breadth_tight,3,2,4,6,ew
sl-0.3|tp1.5|sm0|st0.5|tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,0.5,tight,3,3,3,6,ew
sl-0.3|tp1.5|sm0|st-1000000000.0|breadth_tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.3|tp1.5|sm0|st0.5|breadth_tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,0.5,breadth_tight,3,3,3,6,ew
sl-0.3|tp1.5|sm0|st-1000000000.0|tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,-1000000000.0,tight,3,3,3,6,ew
sl-0.3|tp1.5|sm0|st0.55|breadth_tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,0.55,breadth_tight,3,3,3,6,ew
sl-0.3|tp1.5|sm0|st0.55|tight|k333|h6|ew,0.3530589911774469,0.12725478443785376,22.58042067395931,0.8617838418049981,-0.7500095113364661,4,0.3815840011680158,0.39385930080060905,0.18995665121803595,0.6566731246236628,23.352380382858115,10,10,10,-0.3,1.5,0,0.55,tight,3,3,3,6,ew
sl-1.0|tp0.75|sm0|st0.5|breadth_tight|k434|h6|ew,0.3552894737008463,0.12725478443785376,22.803468926299253,0.896969520433151,-0.5773755420734833,4,0.38099247334391056,0.3921195785109213,0.025496255551107128,0.9256436735877518,23.293227600447594,10,9,10,-1.0,0.75,0,0.5,breadth_tight,4,3,4,6,ew
sl-1.0|tp0.75|sm0|st0.5|tight|k434|h6|ew,0.3552894737008463,0.12725478443785376,22.803468926299253,0.896969520433151,-0.5773755420734833,4,0.38099247334391056,0.3921195785109213,0.025496255551107128,0.9256436735877518,23.293227600447594,10,9,10,-1.0,0.75,0,0.5,tight,4,3,4,6,ew
sl-1.0|tp0.75|sm0|st-1000000000.0|tight|k434|h6|ew,0.3552894737008463,0.12725478443785376,22.803468926299253,0.896969520433151,-0.5773755420734833,4,0.38099247334391056,0.3921195785109213,0.025496255551107128,0.9256436735877518,23.293227600447594,10,9,10,-1.0,0.75,0,-1000000000.0,tight,4,3,4,6,ew
sl-1.0|tp0.75|sm0|st-1000000000.0|breadth_tight|k434|h6|ew,0.3552894737008463,0.12725478443785376,22.803468926299253,0.896969520433151,-0.5773755420734833,4,0.38099247334391056,0.3921195785109213,0.025496255551107128,0.9256436735877518,23.293227600447594,10,9,10,-1.0,0.75,0,-1000000000.0,breadth_tight,4,3,4,6,ew
sl-1.0|tp1.0|sm1|st0.55|multi|k324|h6|ew,0.3368493988139829,0.12725478443785376,20.959461437612916,0.8170200831143563,-0.5534944532701611,8,0.37888246234519374,0.33086647819929493,0.15316251248461943,1.054773354984825,23.08222650057591,10,9,10,-1.0,1.0,1,0.55,multi,3,2,4,6,ew
sl-0.25|tp1.5|sm0|st0.5|multi|k333|h6|ew,0.34774719567425105,0.12725478443785376,22.049241123639728,0.9089225631494845,-0.7013619206069204,4,0.3779048311279276,0.3632655189308921,0.18664010073969006,0.7578321088294164,22.984463378849302,10,10,10,-0.25,1.5,0,0.5,multi,3,3,3,6,ew
sl-0.25|tp1.5|sm0|st0.55|multi|k333|h6|ew,0.34774719567425105,0.12725478443785376,22.049241123639728,0.9089225631494845,-0.7013619206069204,4,0.3779048311279276,0.3632655189308921,0.18664010073969006,0.7578321088294164,22.984463378849302,10,10,10,-0.25,1.5,0,0.55,multi,3,3,3,6,ew
sl-0.25|tp1.5|sm0|st-1000000000.0|multi|k333|h6|ew,0.34774719567425105,0.12725478443785376,22.049241123639728,0.9089225631494845,-0.7013619206069204,4,0.3779048311279276,0.3632655189308921,0.18664010073969006,0.7578321088294164,22.984463378849302,10,10,10,-0.25,1.5,0,-1000000000.0,multi,3,3,3,6,ew
