strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,top_k
quality_pullback,trail50_or_5y,36,0.4166666666666667,0.3333333333333333,0.1388888888888889,-0.26370817616550457,0.11101923733902691,-0.4724961913836433,1.3690904846986756,-0.25165077116517154,0.01587526788237975,0.1422747794018214,-0.12639951151944165,-0.1260259075321536,1
quality_pullback,tp100,36,0.8888888888888888,0.6666666666666666,0.05555555555555555,1.0527415099608461,0.8811248246159414,0.13852827666577794,1.172182261064478,0.7273048409773244,0.0986914806798192,0.1422747794018214,-0.0435832987220022,0.42425603602456674,1
quality_pullback,tp200,36,0.8055555555555556,0.625,0.7777777777777778,2.0546312315068427,1.631533270219544,-0.5632072245942513,2.1959317433062964,0.6972315519446868,0.15456789627875886,0.1422747794018214,0.01229311687693746,1.0597081385992695,1
dual_momentum,hold_forever,36,0.8888888888888888,0.6944444444444444,0.4444444444444444,1.099729254706379,1.9335418597039542,-0.019097933972989922,5.841046750041999,0.12641222769225158,0.17318565991173493,0.1422747794018214,0.03091088050991353,1.2494271599439957,1
dual_momentum,fixed_1y,36,0.6944444444444444,0.5277777777777778,0.4166666666666667,0.8190915616771612,1.2067501841260606,-0.48859536063360676,3.4147105838823792,0.8190915616771612,0.12495780217645916,0.1422747794018214,-0.01731697722536224,0.675370304793558,1
dual_momentum,fixed_2y,36,0.75,0.5833333333333334,0.5833333333333334,2.134782853834959,2.315262531890593,-0.37997446258199824,5.705505023779594,0.7705256315125872,0.1944678228633008,0.1422747794018214,0.052193043461479405,1.5583850435570006,1
dual_momentum,fixed_3y,36,0.7777777777777778,0.5833333333333334,0.5833333333333334,1.8583066381695819,3.481587102511282,-0.4964897782141637,9.059199956794398,0.41892884977337874,0.24838857169983614,0.1422747794018214,0.10611379229801474,2.3949377564270486,1
dual_momentum,fixed_5y,36,0.7777777777777778,0.6111111111111112,0.5277777777777778,1.350638057369235,2.3373111003290328,-0.3727805619247658,3.5923262443160264,0.18636591293261873,0.19563082335351514,0.1422747794018214,0.053356043951693743,1.5939385594101676,1
dual_momentum,trail_25,36,0.5555555555555556,0.4444444444444444,0.027777777777777776,0.045926894076060765,0.2328721947545636,-0.25534472068264225,0.8303185072266667,0.13330905926944547,0.03178771725963354,0.1422747794018214,-0.11048706214218787,-0.035327093885026244,1
dual_momentum,trail_35,36,0.4444444444444444,0.3611111111111111,0.1111111111111111,-0.02887944274231319,0.22144233425245735,-0.34840636412088577,1.2872129611858472,-0.03502702571493427,0.03035458890746394,0.1422747794018214,-0.11192019049435746,-0.04734918987999408,1
dual_momentum,trail_50,36,0.4444444444444444,0.3611111111111111,0.16666666666666666,-0.06535267716064141,0.3539648120286766,-0.4734806359081508,2.1390315215101117,-0.14192214154685595,0.046302241563420235,0.1422747794018214,-0.09597253783840116,0.06576179016079864,1
dual_momentum,stop_30,36,0.3611111111111111,0.3055555555555556,0.16666666666666666,-0.31103201773542766,0.47804784848964466,-0.3519892370180779,2.351214053393763,-0.2930248926985649,0.060050381747687696,0.1422747794018214,-0.0822243976541337,0.19085449398578744,1
dual_momentum,trail35_or_3y,36,0.4444444444444444,0.3611111111111111,0.1111111111111111,-0.02887944274231319,0.22144233425245735,-0.34840636412088577,1.2872129611858472,-0.03502702571493427,0.03035458890746394,0.1422747794018214,-0.11192019049435746,-0.0400496212111743,1
dual_momentum,trail50_or_5y,36,0.4444444444444444,0.3611111111111111,0.16666666666666666,-0.06535267716064141,0.3539648120286766,-0.4734806359081508,2.1390315215101117,-0.14192214154685595,0.046302241563420235,0.1422747794018214,-0.09597253783840116,0.04645806025581392,1
dual_momentum,tp100,36,1.0,0.7777777777777778,0.1111111111111111,1.0500446026109451,1.0873003644036063,1.0073210368666754,1.2043883555561918,1.3611057994248863,0.11573945023266202,0.1422747794018214,-0.026535329169159377,0.6173988009363834,1
dual_momentum,tp200,36,0.9722222222222222,0.75,0.9722222222222222,2.0669745553829895,2.245386182165141,2.0053637891773093,3.0762374479089365,1.170818677809322,0.19073709327421765,0.1422747794018214,0.048462313872396245,1.5322117650677112,1
low_vol_trend,hold_forever,36,0.8611111111111112,0.6666666666666666,0.3333333333333333,1.0473926303023533,2.135522557889937,-0.0333916315754233,6.74363223744928,0.10045430672025346,0.18472779272112794,0.1422747794018214,0.04245301331930654,1.46859155389388,1
low_vol_trend,fixed_1y,36,0.6111111111111112,0.4722222222222222,0.19444444444444445,0.12089945440828165,0.47592102743195547,-0.15023622651786073,2.048305789654197,0.12089945440828165,0.05982331805695612,0.1422747794018214,-0.08245146134486528,0.1361627680130492,1
